mag
-0.106727,
-0.106727,
-0.106727,
-0.106727,
-0.106664,
-0.1074,
-0.1074,
-0.112473,
-0.141104,
-0.141104,
-0.141104,
-0.141104,
-0.137411,
-0.145083,
-0.145822,
-0.140801,
-0.161713,
-0.161713,
-0.159044,
-0.146903,
-0.146903,
-0.137358,
-0.137358,
-0.13163,
-0.127142,
-0.125525,
-0.125525,
-0.133589,
-0.142753,
-0.142753,
-0.142753,
-0.159143,
-0.159143,
-0.159143,
-0.159143,
-0.145529,
-0.139171,
-0.140129,
-0.133415,
-0.141796,
-0.14447,
-0.14447,
-0.14447,
-0.14447,
-0.135492,
-0.123764,
-0.121315,
-0.121315,
-0.11717,
-0.11717,
-0.11717,
-0.116288,
-0.101058,
-0.101058,
-0.101058,
-0.101058,
-0.101058,
-0.101058,
-0.0969088,
-0.098992,
-0.0924903,
-0.0865146,
-0.0865146,
-0.0841158,
-0.076681,
-0.0947187,
-0.0947187,
-0.0947187,
-0.092603,
-0.0972113,
-0.0972113,
-0.0972113,
-0.103988,
-0.0971343,
-0.0940126,
-0.0991471,
-0.0781674,
-0.0700613,
-0.0798198,
-0.0798198,
-0.0798198,
-0.0798198,
-0.0768975,
-0.0702218,
-0.0517415,
-0.0611737,
-0.0746003,
-0.0857061,
-0.0857061,
-0.09992,
-0.0960745,
-0.0960745,
-0.0960745,
-0.0960745,
-0.087959,
-0.0795775,
-0.0795775,
-0.0751734,
-0.0882378,
-0.0932704,
-0.0822465,
-0.0822465,
-0.0667795,
-0.0848931,
-0.0848931,
-0.0848931,
-0.0691265,
-0.0691265,
-0.0635302,
-0.0644687,
-0.0600985,
-0.0600985,
-0.0760385,
-0.0697075,
-0.074189,
-0.0712425,
-0.0522426,
-0.0522426,
-0.0518121,
-0.0465901,
-0.0465901,
-0.0565546,
-0.0636761,
-0.0776022,
-0.0835992,
-0.0628651,
-0.0597518,
-0.0597518,
-0.0509161,
-0.0509161,
-0.0509161,
-0.0509161,
-0.0429201,
-0.0342487,
-0.0143539,
-0.0295998,
-0.0340379,
-0.0340379,
-0.0340379,
-0.0340379,
-0.0340379,
-0.0337206,
-0.0228228,
-0.0452526,
-0.0452526,
-0.048829,
-0.048829,
-0.0550243,
-0.0550243,
-0.0533725,
-0.0611792,
-0.0605229,
-0.0647019,
-0.066756,
-0.066756,
-0.0573276,
-0.0573276,
-0.0573276,
-0.0433502,
-0.0481481,
-0.0481481,
-0.0481481,
-0.0481481,
-0.0506813,
-0.0506813,
-0.0563653,
-0.0702932,
-0.0702932,
-0.0702932,
-0.0623539,
-0.0623539,
-0.0623539,
-0.0623539,
-0.0710449,
-0.0663981,
-0.0731093,
-0.0760396,
-0.0570032,
-0.0570032,
-0.0454222,
-0.043721,
-0.0373062,
-0.0373062,
-0.0436795,
-0.0436795,
-0.0436795,
-0.0504714,
-0.0649349,
-0.0707438,
-0.0785001,
-0.0804265,
-0.0641016,
-0.0641016,
-0.0954977,
-0.114261,
-0.114261,
-0.107251,
-0.112352,
-0.12788,
-0.12788,
-0.118433,
-0.118433,
-0.130291,
-0.144929,
-0.15258,
-0.15258,
-0.145431,
-0.143256,
-0.143256,
-0.143256,
-0.143256,
-0.143256,
-0.164473,
-0.157775,
-0.157775,
-0.147048,
-0.143779,
-0.127475,
-0.102045,
-0.102045,
-0.136914,
-0.132056,
-0.132056,
-0.145146,
-0.145146,
-0.145146,
-0.148925,
-0.138178,
-0.127944,
-0.109364,
-0.109364,
-0.120828,
-0.120828,
-0.127656,
-0.127656,
-0.127656,
-0.136816,
-0.1441,
-0.127107,
-0.127107,
-0.127107,
-0.118121,
-0.116096,
-0.114692,
-0.114692,
-0.103857,
-0.110915,
-0.12293,
-0.12358,
-0.128225,
-0.134155,
-0.123074,
-0.124558,
-0.119482,
-0.119482,
-0.119482,
-0.119482,
-0.119482,
-0.108588,
-0.101445,
-0.111413,
-0.107535,
-0.10943,
-0.0883869,
-0.114713,
-0.0996601,
-0.110809,
-0.110809,
-0.110809,
-0.110809,
-0.101965,
-0.119583,
-0.112732,
-0.12324,
-0.121951,
-0.121951,
-0.117552,
-0.099093,
-0.110211,
-0.110211,
-0.112298,
-0.121777,
-0.130962,
-0.130962,
-0.115643,
-0.115643,
-0.115071,
-0.112696,
-0.112696,
-0.112696,
-0.112696,
-0.111135,
-0.117453,
-0.128536,
-0.147761,
-0.148494,
-0.135045,
-0.135045,
-0.135045,
-0.141428,
-0.141428,
-0.141428,
-0.147284,
-0.137424,
-0.137424,
-0.131183,
-0.140592,
-0.16633,
-0.16633,
-0.163603,
-0.178518,
-0.17848,
-0.17848,
-0.181311,
-0.181667,
-0.181667,
-0.181667,
-0.181667,
-0.181667,
-0.181667,
-0.169378,
-0.162257,
-0.174559,
-0.174958,
-0.17014,
-0.165463,
-0.165463,
-0.16365,
-0.167238,
-0.158556,
-0.158556,
-0.158989,
-0.158989,
-0.160102,
-0.155862,
-0.169053,
-0.169053,
-0.172704,
-0.173885,
-0.173885,
-0.173885,
-0.173885,
-0.173885,
-0.173885,
-0.16904,
-0.176107,
-0.183838,
-0.183838,
-0.183838,
-0.165136,
-0.165136,
-0.165136,
-0.159953,
-0.159953,
-0.159953,
-0.166956,
-0.162496,
-0.140689,
-0.136276,
-0.143197,
-0.141559,
-0.143843,
-0.143843,
-0.168192,
-0.168192,
-0.187722,
-0.179415,
-0.179415,
-0.179415,
-0.188401,
-0.179881,
-0.194913,
-0.188362,
-0.18317,
-0.18317,
-0.18317,
-0.18317,
-0.176266,
-0.183753,
-0.183038,
-0.168306,
-0.159287,
-0.159287,
-0.167323,
-0.167323,
-0.166352,
-0.17129,
-0.184767,
-0.184767,
-0.169571,
-0.169571,
-0.169601,
-0.183084,
-0.183084,
-0.190391,
-0.192419,
-0.195536,
-0.202101,
-0.202101,
-0.202575,
-0.202625,
-0.215408,
-0.223472,
-0.2401,
-0.2401,
-0.236716,
-0.238959,
-0.238959,
-0.241968,
-0.246391,
-0.253521,
-0.256985,
-0.249623,
-0.249623,
-0.252935,
-0.252935,
-0.252935,
-0.274719,
-0.274719,
-0.27867,
-0.277539,
-0.277539,
-0.277539,
-0.278559,
-0.284017,
-0.289493,
-0.287579,
-0.293434,
-0.306663,
-0.305909,
-0.290734,
-0.29171,
-0.29171,
-0.29171,
-0.29171,
-0.29171,
-0.29171,
-0.292939,
-0.283547,
-0.289023,
-0.285597,
-0.285597,
-0.305672,
-0.306178,
-0.306178,
-0.306178,
-0.299255,
-0.312402,
-0.312402,
-0.316028,
-0.321269,
-0.321269,
-0.325623,
-0.327855,
-0.327855,
-0.313399,
-0.318943,
-0.318943,
-0.331883,
-0.3228,
-0.3228,
-0.3228,
-0.320854,
-0.313078,
-0.313078,
-0.298164,
-0.302713,
-0.303183,
-0.303183,
-0.289704,
-0.304712,
-0.304712,
-0.295833,
-0.291727,
-0.306715,
-0.321723,
-0.338818,
-0.338818,
-0.338818,
-0.325609,
-0.309784,
-0.309784,
-0.298545,
-0.298545,
-0.298545,
-0.288234,
-0.278798,
-0.287969,
-0.294476,
-0.298569,
-0.309446,
-0.299635,
-0.299635,
-0.298405,
-0.306566,
-0.311791,
-0.309621,
-0.308381,
-0.308381,
-0.316645,
-0.32543,
-0.32543,
-0.304656,
-0.293402,
-0.315254,
-0.29611,
-0.294139,
-0.294139,
-0.294139,
-0.302325,
-0.302325,
-0.324685,
-0.310807,
-0.308081,
-0.308081,
-0.302815,
-0.305317,
-0.305317,
-0.295565,
-0.30886,
-0.30886,
-0.306076,
-0.325233,
-0.338314,
-0.338314,
-0.333345,
-0.343383,
-0.351482,
-0.347405,
-0.345247,
-0.345247,
-0.352022,
-0.367764,
-0.342684,
-0.342684,
-0.342684,
-0.342684,
-0.342684,
-0.335672,
-0.335672,
-0.327311,
-0.313223,
-0.313223,
-0.330119,
-0.340955,
-0.319801,
-0.319801,
-0.335141,
-0.330496,
-0.323691,
-0.312348,
-0.314426,
-0.314426,
-0.314426,
-0.314426,
-0.314426,
-0.303861,
-0.321259,
-0.327444,
-0.330278,
-0.335476,
-0.346967,
-0.343252,
-0.343252,
-0.343252,
-0.343252,
-0.338832,
-0.338832,
-0.348975,
-0.330606,
-0.33694,
-0.349213,
-0.354395,
-0.354395,
-0.354395,
-0.357692,
-0.364393,
-0.372038,
-0.372038,
-0.351777,
-0.367332,
-0.376016,
-0.37653,
-0.37653,
-0.3945,
-0.3945,
-0.415138,
-0.438456,
-0.447892,
-0.447892,
-0.450212,
-0.436798,
-0.425492,
-0.417824,
-0.433445,
-0.428063,
-0.427437,
-0.427437,
-0.427548,
-0.437071,
-0.433262,
-0.433262,
-0.431964,
-0.431964,
-0.43052,
-0.43052,
-0.435935,
-0.435935,
-0.435935,
-0.430977,
-0.419207,
-0.407359,
-0.39389,
-0.395249,
-0.402571,
-0.403164,
-0.401507,
-0.401507,
-0.397366,
-0.397366,
-0.397754,
-0.416917,
-0.416917,
-0.413464,
-0.407431,
-0.396966,
-0.397891,
-0.390181,
-0.40861,
-0.392883,
-0.394533,
-0.394533,
-0.394533,
-0.394246,
-0.394246,
-0.403546,
-0.414013,
-0.412359,
-0.412318,
-0.400843,
-0.415306,
-0.411242,
-0.404758,
-0.404758,
-0.404758,
-0.390411,
-0.389681,
-0.399081,
-0.399044,
-0.397321,
-0.395247,
-0.387866,
-0.40241,
-0.403102,
-0.414777,
-0.39972,
-0.386352,
-0.386352,
-0.377038,
-0.390872,
-0.396303,
-0.392901,
-0.392901,
-0.388839,
-0.374376,
-0.385195,
-0.376184,
-0.368715,
-0.382559,
-0.371304,
-0.371304,
-0.371304,
-0.379933,
-0.365827,
-0.389158,
-0.389158,
-0.389431,
-0.39469,
-0.401419,
-0.410248,
-0.41452,
-0.420082,
-0.419092,
-0.419061,
-0.417791,
-0.417791,
-0.417791,
-0.417449,
-0.395419,
-0.410454,
-0.410454,
-0.410454,
-0.404744,
-0.405634,
-0.405634,
-0.420728,
-0.431183,
-0.42361,
-0.427131,
-0.427131,
-0.420341,
-0.420341,
-0.420341,
-0.421644,
-0.419131,
-0.419131,
-0.43348,
-0.450933,
-0.453185,
-0.453185,
-0.449601,
-0.44851,
-0.444548,
-0.444548,
-0.444548,
-0.432128,
-0.436727,
-0.449946,
-0.420874,
-0.423974,
-0.436344,
-0.422585,
-0.424685,
-0.437454,
-0.425588,
-0.425588,
-0.425588,
-0.434446,
-0.417375,
-0.432172,
-0.442194,
-0.448904,
-0.448904,
-0.433961,
-0.447601,
-0.437885,
-0.444072,
-0.444072,
-0.447098,
-0.450432,
-0.445846,
-0.447566,
-0.447566,
-0.436297,
-0.436297,
-0.435647,
-0.435647,
-0.440204,
-0.436914,
-0.427781,
-0.44015,
-0.44015,
-0.434365,
-0.434365,
-0.434365,
-0.429663,
-0.429663,
-0.437726,
-0.437726,
-0.437726,
-0.437827,
-0.428092,
-0.428092,
-0.428092,
-0.450305,
-0.450305,
-0.450305,
-0.453138,
-0.453138,
-0.453138,
-0.457291,
-0.444787,
-0.442388,
-0.442388,
-0.438442,
-0.438442,
-0.438442,
-0.45298,
-0.447639,
-0.457239,
-0.457239,
-0.457239,
-0.447524,
-0.457719,
-0.461081,
-0.461081,
-0.46776,
-0.484563,
-0.492919,
-0.500021,
-0.49086,
-0.485699,
-0.472047,
-0.460787,
-0.460787,
-0.441357,
-0.441357,
-0.432547,
-0.432547,
-0.432547,
-0.429323,
-0.429323,
-0.429323,
-0.413319,
-0.413319,
-0.420229,
-0.420229,
-0.42691,
-0.42691,
-0.418603,
-0.418603,
-0.437022,
-0.445254,
-0.445403,
-0.445403,
-0.44349,
-0.445866,
-0.442767,
-0.442781,
-0.41893,
-0.41428,
-0.41428,
-0.41428,
-0.431705,
-0.433387,
-0.423049,
-0.419408,
-0.419408,
-0.41763,
-0.41763,
-0.435422,
-0.429553,
-0.425518,
-0.425871,
-0.433161,
-0.411273,
-0.418583,
-0.42218,
-0.42218,
-0.400907,
-0.400907,
-0.400907,
-0.40086,
-0.408458,
-0.408458,
-0.408458,
-0.408458,
-0.421585,
-0.427448,
-0.428791,
-0.434645,
-0.438909,
-0.439838,
-0.439838,
-0.439838,
-0.445944,
-0.436495,
-0.436495,
-0.462104,
-0.452182,
-0.448852,
-0.448852,
-0.445372,
-0.443129,
-0.445669,
-0.464775,
-0.470585,
-0.470585,
-0.478319,
-0.487322,
-0.487322,
-0.487322,
-0.502805,
-0.502805,
-0.502805,
-0.516608,
-0.514556,
-0.526126,
-0.528269,
-0.528269,
-0.528391,
-0.527622,
-0.531155,
-0.531155,
-0.547089,
-0.545401,
-0.545401,
-0.544963,
-0.544963,
-0.544563,
-0.544563,
-0.560197,
-0.560197,
-0.560613,
-0.567285,
-0.586051,
-0.583776,
-0.575595,
-0.585447,
-0.585962,
-0.600816,
-0.600816,
-0.608171,
-0.606286,
-0.608477,
-0.608477,
-0.619219,
-0.620999,
-0.628013,
-0.625774,
-0.620869,
-0.63209,
-0.630809,
-0.630809,
-0.645985,
-0.645985,
-0.639405,
-0.64616,
-0.643875,
-0.61842,
-0.618774,
-0.628394,
-0.641613,
-0.641613,
-0.636515,
-0.637005,
-0.630805,
-0.622778,
-0.622778,
-0.617361,
-0.623381,
-0.643052,
-0.646973,
-0.654086,
-0.662513,
-0.662513,
-0.645749,
-0.664845,
-0.68344,
-0.693396,
-0.691873,
-0.708602,
-0.708902,
-0.710311,
-0.722654,
-0.716171,
-0.722587,
-0.721541,
-0.717823,
-0.717823,
-0.715287,
-0.715287,
-0.715287,
-0.715287,
-0.703427,
-0.715334,
-0.729079,
-0.752397,
-0.752397,
-0.752397,
-0.756652,
-0.739911,
-0.741166,
