mag
-0.0499124,
-0.0499124,
-0.0499124,
-0.0499124,
-0.0535065,
-0.0535065,
-0.0535065,
-0.0535065,
-0.0347975,
-0.0406844,
-0.0406844,
-0.0406844,
-0.0406844,
-0.0406844,
-0.0406844,
-0.0406844,
-0.0462272,
-0.0462272,
-0.0409794,
-0.0409794,
-0.0329754,
-0.0329754,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0401209,
-0.0450126,
-0.0450126,
-0.0450126,
-0.0450126,
-0.0557476,
-0.0557476,
-0.065861,
-0.065861,
-0.065861,
-0.065861,
-0.065861,
-0.065861,
-0.065861,
-0.0457449,
-0.0457449,
-0.0457449,
-0.0430968,
-0.0430968,
-0.0430968,
-0.0430968,
-0.0430968,
-0.0449287,
-0.0449287,
-0.0449287,
-0.0449287,
-0.0328025,
-0.0328025,
-0.0253787,
-0.0253787,
-0.0253787,
-0.0253787,
-0.0535431,
-0.0486138,
-0.0486138,
-0.0599273,
-0.0599273,
-0.0461673,
-0.0640295,
-0.0640295,
-0.0640295,
-0.0640295,
-0.0640295,
-0.0546759,
-0.0546759,
-0.0546759,
-0.0546759,
-0.0546759,
-0.0546759,
-0.0547483,
-0.0547483,
-0.0547483,
-0.0581252,
-0.0581252,
-0.058528,
-0.058528,
-0.0495974,
-0.0558762,
-0.0558762,
-0.0558762,
-0.0558762,
-0.0558762,
-0.0558762,
-0.0558762,
-0.0460463,
-0.0493748,
-0.0493748,
-0.03114,
-0.0179044,
-0.0275897,
-0.0275897,
-0.0275897,
-0.0372185,
-0.0388298,
-0.0388298,
-0.0388298,
-0.0388298,
-0.0388298,
-0.0356574,
-0.0356574,
-0.0356574,
-0.0282135,
-0.0282135,
-0.0282135,
-0.0282135,
-0.0344911,
-0.0424811,
-0.0593093,
-0.0593093,
-0.0593093,
-0.0593093,
-0.0593093,
-0.0619233,
-0.0714866,
-0.0714866,
-0.0714866,
-0.0714866,
-0.0714866,
-0.0714866,
-0.0704727,
-0.0661281,
-0.0599055,
-0.0599055,
-0.0599055,
-0.0599055,
-0.0599055,
-0.0599055,
-0.0719511,
-0.0719511,
-0.0719511,
-0.0719511,
-0.0719511,
-0.0719511,
-0.0759653,
-0.0759653,
-0.0759653,
-0.0759653,
-0.0759653,
-0.0930101,
-0.0930101,
-0.0930101,
-0.100275,
-0.101714,
-0.101714,
-0.0947407,
-0.0947407,
-0.0947407,
-0.0947407,
-0.0922583,
-0.0903753,
-0.0903753,
-0.0903753,
-0.0849304,
-0.0960269,
-0.0960269,
-0.0829562,
-0.086155,
-0.086155,
-0.086155,
-0.0889824,
-0.113343,
-0.113619,
-0.113619,
-0.113619,
-0.113619,
-0.113619,
