mag
-0.0687261,
-0.0687261,
-0.0687261,
-0.0687261,
-0.0687261,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0641623,
-0.0666001,
-0.0666001,
-0.0666001,
-0.0666001,
-0.0666001,
-0.0720398,
-0.0720398,
-0.0720398,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0841854,
-0.0860201,
-0.0860201,
-0.0860201,
-0.0860201,
-0.0860201,
-0.0860201,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.0922487,
-0.100169,
-0.100169,
-0.100169,
-0.100169,
-0.100169,
-0.100169,
-0.100169,
-0.106181,
-0.106181,
-0.106181,
-0.106181,
-0.106181,
-0.106181,
-0.106181,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.108774,
-0.123573,
-0.123573,
-0.123573,
-0.123573,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.122441,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131716,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.131692,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.136162,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.140278,
-0.143623,
-0.143623,
-0.143623,
-0.143623,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.140839,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.138523,
-0.141104,
-0.141104,
-0.141104,
-0.141104,
-0.141104,
-0.141012,
-0.141012,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.147777,
-0.154625,
-0.154625,
-0.154625,
-0.154625,
-0.160022,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.158147,
-0.166178,
-0.166178,
-0.166178,
-0.166178,
-0.166178,
-0.166178,
-0.166178,
-0.166178,
-0.159768,
-0.159768,
-0.159768,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.164125,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.173243,
-0.171501,
-0.171501,
-0.171501,
-0.179426,
-0.179426,
-0.179426,
-0.179426,
-0.184213,
-0.184213,
-0.184213,
-0.184213,
-0.184213,
-0.187323,
-0.187323,
-0.187323,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.18809,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.190361,
-0.192032,
-0.192032,
-0.192032,
-0.192032,
-0.192032,
-0.192032,
-0.191405,
-0.191405,
-0.191405,
-0.191405,
-0.200583,
-0.200583,
-0.200583,
-0.200583,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.19998,
-0.204121,
-0.204121,
-0.204121,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.20585,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.211487,
-0.208891,
-0.215093,
-0.215093,
-0.215093,
-0.215093,
-0.218232,
-0.218232,
-0.218232,
-0.221166,
-0.221166,
-0.221166,
-0.221166,
-0.221166,
-0.221166,
-0.217912,
-0.217912,
-0.224451,
-0.224451,
-0.224451,
-0.224451,
-0.224451,
-0.218189,
-0.218189,
-0.218189,
-0.218189,
-0.218189,
-0.22598,
-0.22598,
-0.22598,
-0.22598,
-0.22598,
-0.238968,
-0.238968,
-0.238968,
-0.238968,
-0.23459,
-0.23459,
-0.23459,
-0.23459,
-0.237089,
-0.237089,
-0.247765,
-0.247765,
-0.247765,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.25695,
-0.255073,
-0.255073,
-0.25484,
-0.25484,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.265413,
-0.266812,
-0.266812,
-0.266812,
-0.266812,
-0.266812,
-0.266812,
-0.267628,
-0.267819,
-0.267819,
-0.267819,
-0.267819,
-0.267751,
-0.267751,
-0.267751,
-0.267751,
-0.267751,
-0.267751,
-0.26917,
-0.26917,
-0.26917,
-0.273276,
-0.273276,
-0.273276,
-0.273276,
-0.273276,
-0.273276,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.284983,
-0.283612,
-0.281251,
-0.292774,
-0.292774,
-0.292774,
-0.292774,
-0.292774,
-0.292774,
-0.292774,
-0.297818,
-0.297818,
-0.297818,
-0.297818,
-0.302704,
-0.302704,
-0.302704,
-0.302704,
-0.302704,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.311386,
-0.31159,
-0.31159,
-0.31159,
-0.31159,
-0.31159,
-0.31159,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.31408,
-0.320256,
-0.320589,
-0.320589,
-0.320589,
-0.320589,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.32528,
-0.334923,
-0.334923,
-0.341704,
-0.341704,
-0.341704,
-0.351492,
-0.351492,
-0.351492,
-0.351492,
-0.348955,
-0.34645,
-0.34645,
-0.34645,
-0.34645,
-0.34645,
-0.34645,
-0.34645,
-0.341659,
-0.337059,
-0.337059,
